2024-04-05 10:54:03,694 INFO     kb Extreme Gradient Boosting
2024-04-05 12:51:23,128 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 1.151, learning_rate = 0.9, max_depth = 8, min_child_weight = 1.455, reg_alpha = 0.0, reg_lambda = 1.343, subsample = 1.0.
2024-04-05 12:52:05,551 INFO     kb time_taken = 42.423 s, boosting_rounds_used = 82. Mean Accuracy : Train - 0.98119, Test - 0.94241.
2024-04-05 12:52:08,009 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 9, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:55:20,739 INFO     kb time_taken = 192.73 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.99986, Test - 0.93754.
2024-04-05 12:55:22,617 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 3.037, subsample = 1.0.
2024-04-05 12:57:09,435 INFO     kb time_taken = 106.818 s, boosting_rounds_used = 69. Mean Accuracy : Train - 0.9864, Test - 0.94288.
2024-04-05 12:57:11,583 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.2, max_depth = 6, min_child_weight = 5.324, reg_alpha = 0.0, reg_lambda = 3.011, subsample = 1.0.
2024-04-05 12:57:46,815 INFO     kb time_taken = 35.232 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.94129, Test - 0.9289.
2024-04-05 12:57:48,855 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.282, learning_rate = 0.9, max_depth = 4, min_child_weight = 3.042, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:58:12,931 INFO     kb time_taken = 24.077 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96732, Test - 0.93973.
2024-04-05 12:58:15,217 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 1.72, reg_alpha = 0.0, reg_lambda = 1.044, subsample = 1.0.
2024-04-05 12:58:39,107 INFO     kb time_taken = 23.89 s, boosting_rounds_used = 83. Mean Accuracy : Train - 0.97273, Test - 0.94267.
2024-04-05 12:58:41,585 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 9, min_child_weight = 2.847, reg_alpha = 1.738, reg_lambda = 0.779, subsample = 1.0.
2024-04-05 12:59:15,922 INFO     kb time_taken = 34.337 s, boosting_rounds_used = 57. Mean Accuracy : Train - 0.97284, Test - 0.93973.
2024-04-05 12:59:18,562 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 1.762, learning_rate = 0.9, max_depth = 10, min_child_weight = 2.36, reg_alpha = 1.932, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 12:59:35,896 INFO     kb time_taken = 17.333 s, boosting_rounds_used = 66. Mean Accuracy : Train - 0.9528, Test - 0.93357.
2024-04-05 12:59:37,862 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 1.099, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.863, reg_alpha = 0.0, reg_lambda = 0.94, subsample = 1.0.
2024-04-05 13:00:11,803 INFO     kb time_taken = 33.941 s, boosting_rounds_used = 87. Mean Accuracy : Train - 0.98529, Test - 0.94544.
2024-04-05 13:00:13,684 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 3.055, reg_alpha = 5.0, reg_lambda = 2.834, subsample = 1.0.
2024-04-05 13:00:40,896 INFO     kb time_taken = 27.213 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95155, Test - 0.93628.
2024-04-05 13:00:43,049 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 6, min_child_weight = 1.511, reg_alpha = 1.02, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:01:03,635 INFO     kb time_taken = 20.586 s, boosting_rounds_used = 77. Mean Accuracy : Train - 0.95817, Test - 0.93815.
2024-04-05 13:01:05,876 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.003, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 4.017, subsample = 1.0.
2024-04-05 13:02:16,214 INFO     kb time_taken = 70.338 s, boosting_rounds_used = 56. Mean Accuracy : Train - 0.98114, Test - 0.94031.
2024-04-05 13:02:18,640 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 3.04, learning_rate = 0.9, max_depth = 4, min_child_weight = 2.273, reg_alpha = 1.05, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:02:40,028 INFO     kb time_taken = 21.388 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96067, Test - 0.93875.
2024-04-05 13:02:42,964 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 1.077, learning_rate = 0.9, max_depth = 6, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 2.904, subsample = 1.0.
2024-04-05 13:03:33,295 INFO     kb time_taken = 50.33 s, boosting_rounds_used = 75. Mean Accuracy : Train - 0.9748, Test - 0.94066.
2024-04-05 13:03:35,204 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 9, min_child_weight = 5.361, reg_alpha = 2.995, reg_lambda = 1.605, subsample = 1.0.
2024-04-05 13:03:58,221 INFO     kb time_taken = 23.018 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95332, Test - 0.93682.
2024-04-05 13:04:00,368 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.037, learning_rate = 0.9, max_depth = 7, min_child_weight = 1.51, reg_alpha = 0.0, reg_lambda = 2.948, subsample = 1.0.
2024-04-05 13:04:24,684 INFO     kb time_taken = 24.316 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97258, Test - 0.94377.
2024-04-05 13:04:26,732 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 1.144, learning_rate = 0.9, max_depth = 8, min_child_weight = 2.919, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:04:59,672 INFO     kb time_taken = 32.94 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97265, Test - 0.94155.
2024-04-05 13:05:01,527 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.946, learning_rate = 0.9, max_depth = 5, min_child_weight = 1.839, reg_alpha = 0.0, reg_lambda = 3.027, subsample = 1.0.
2024-04-05 13:05:28,813 INFO     kb time_taken = 27.286 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.9702, Test - 0.94192.
2024-04-05 13:05:30,968 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 1.652, reg_alpha = 1.412, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:06:06,903 INFO     kb time_taken = 35.936 s, boosting_rounds_used = 81. Mean Accuracy : Train - 0.97912, Test - 0.9419.
2024-04-05 13:06:09,001 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 1.324, learning_rate = 0.9, max_depth = 7, min_child_weight = 2.825, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:06:29,376 INFO     kb time_taken = 20.375 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95805, Test - 0.93838.
2024-04-05 13:06:31,108 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 2.015, learning_rate = 0.2, max_depth = 10, min_child_weight = 3.624, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:07:06,754 INFO     kb time_taken = 35.646 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.94764, Test - 0.93443.
2024-04-05 13:07:09,533 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 0.751, reg_alpha = 0.0, reg_lambda = 2.377, subsample = 1.0.
2024-04-05 13:07:36,903 INFO     kb time_taken = 27.37 s, boosting_rounds_used = 91. Mean Accuracy : Train - 0.97876, Test - 0.94394.
2024-04-05 13:07:38,993 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 2.456, learning_rate = 0.2, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 0.49, subsample = 1.0.
2024-04-05 13:09:19,094 INFO     kb time_taken = 100.102 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97093, Test - 0.94008.
2024-04-05 13:09:21,635 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 1.358, subsample = 1.0.
2024-04-05 13:10:32,867 INFO     kb time_taken = 71.232 s, boosting_rounds_used = 80. Mean Accuracy : Train - 0.9937, Test - 0.94452.
2024-04-05 13:10:36,047 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 4.69, learning_rate = 0.2, max_depth = 10, min_child_weight = 3.42, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:12:04,560 INFO     kb time_taken = 88.513 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96445, Test - 0.93919.
2024-04-05 13:12:06,854 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 7.5, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:12:27,193 INFO     kb time_taken = 20.339 s, boosting_rounds_used = 56. Mean Accuracy : Train - 0.95868, Test - 0.93313.
2024-04-05 13:12:29,622 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.921, learning_rate = 0.9, max_depth = 6, min_child_weight = 1.429, reg_alpha = 0.0, reg_lambda = 1.607, subsample = 1.0.
2024-04-05 13:12:59,581 INFO     kb time_taken = 29.959 s, boosting_rounds_used = 75. Mean Accuracy : Train - 0.97139, Test - 0.94043.
2024-04-05 13:13:03,638 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 9, min_child_weight = 0.632, reg_alpha = 1.338, reg_lambda = 1.021, subsample = 1.0.
2024-04-05 13:13:27,647 INFO     kb time_taken = 24.008 s, boosting_rounds_used = 89. Mean Accuracy : Train - 0.96884, Test - 0.94325.
2024-04-05 13:13:31,350 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 2.196, learning_rate = 0.9, max_depth = 8, min_child_weight = 0.785, reg_alpha = 0.0, reg_lambda = 1.794, subsample = 1.0.
2024-04-05 13:13:57,837 INFO     kb time_taken = 26.487 s, boosting_rounds_used = 63. Mean Accuracy : Train - 0.97458, Test - 0.94141.
2024-04-05 13:14:00,581 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 10.0, learning_rate = 0.9, max_depth = 4, min_child_weight = 7.5, reg_alpha = 5.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:14:15,329 INFO     kb time_taken = 14.748 s, boosting_rounds_used = 77. Mean Accuracy : Train - 0.92439, Test - 0.91763.
2024-04-05 13:14:17,091 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 6.312, learning_rate = 0.2, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:17:49,961 INFO     kb time_taken = 212.87 s, boosting_rounds_used = 74. Mean Accuracy : Train - 0.96435, Test - 0.93469.
2024-04-05 13:17:53,043 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.2, max_depth = 10, min_child_weight = 7.5, reg_alpha = 5.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:18:26,143 INFO     kb time_taken = 33.1 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.94165, Test - 0.931.
2024-04-05 13:18:29,003 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 2.642, reg_alpha = 1.283, reg_lambda = 3.354, subsample = 1.0.
2024-04-05 13:18:58,623 INFO     kb time_taken = 29.621 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96959, Test - 0.94337.
2024-04-05 13:19:00,597 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 3.963, learning_rate = 0.9, max_depth = 4, min_child_weight = 7.5, reg_alpha = 0.0, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:19:22,299 INFO     kb time_taken = 21.702 s, boosting_rounds_used = 58. Mean Accuracy : Train - 0.94687, Test - 0.93218.
2024-04-05 13:19:24,048 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 2.943, reg_alpha = 2.762, reg_lambda = 2.965, subsample = 1.0.
2024-04-05 13:19:47,305 INFO     kb time_taken = 23.257 s, boosting_rounds_used = 83. Mean Accuracy : Train - 0.96275, Test - 0.94103.
2024-04-05 13:19:49,438 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.689, learning_rate = 0.9, max_depth = 10, min_child_weight = 1.22, reg_alpha = 0.0, reg_lambda = 0.728, subsample = 1.0.
2024-04-05 13:20:34,245 INFO     kb time_taken = 44.807 s, boosting_rounds_used = 87. Mean Accuracy : Train - 0.99117, Test - 0.94391.
2024-04-05 13:20:36,994 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 3.498, reg_alpha = 4.101, reg_lambda = 3.444, subsample = 1.0.
2024-04-05 13:21:05,322 INFO     kb time_taken = 28.328 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95832, Test - 0.93766.
2024-04-05 13:21:07,470 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 1.442, learning_rate = 0.9, max_depth = 7, min_child_weight = 0.0, reg_alpha = 2.584, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:21:43,852 INFO     kb time_taken = 36.383 s, boosting_rounds_used = 51. Mean Accuracy : Train - 0.96596, Test - 0.93674.
2024-04-05 13:21:45,857 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 1.335, reg_alpha = 0.0, reg_lambda = 0.802, subsample = 1.0.
2024-04-05 13:22:20,808 INFO     kb time_taken = 34.95 s, boosting_rounds_used = 72. Mean Accuracy : Train - 0.98354, Test - 0.94267.
2024-04-05 13:22:23,730 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 5.472, reg_alpha = 1.82, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:22:59,560 INFO     kb time_taken = 35.83 s, boosting_rounds_used = 58. Mean Accuracy : Train - 0.972, Test - 0.93504.
2024-04-05 13:23:02,021 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 1.373, learning_rate = 0.9, max_depth = 6, min_child_weight = 2.459, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:23:42,992 INFO     kb time_taken = 40.97 s, boosting_rounds_used = 63. Mean Accuracy : Train - 0.97301, Test - 0.9404.
2024-04-05 13:23:46,161 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 1.048, reg_alpha = 1.355, reg_lambda = 1.048, subsample = 1.0.
2024-04-05 13:24:16,753 INFO     kb time_taken = 30.592 s, boosting_rounds_used = 89. Mean Accuracy : Train - 0.97442, Test - 0.9429.
2024-04-05 13:24:18,478 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 6, min_child_weight = 0.58, reg_alpha = 0.0, reg_lambda = 3.763, subsample = 1.0.
2024-04-05 13:24:54,834 INFO     kb time_taken = 36.356 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97795, Test - 0.94149.
2024-04-05 13:24:57,833 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 3.024, learning_rate = 0.9, max_depth = 4, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 2.836, subsample = 1.0.
2024-04-05 13:25:29,500 INFO     kb time_taken = 31.667 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96332, Test - 0.93956.
2024-04-05 13:25:31,542 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.205, learning_rate = 0.9, max_depth = 7, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 2.074, subsample = 1.0.
2024-04-05 13:26:37,556 INFO     kb time_taken = 66.014 s, boosting_rounds_used = 71. Mean Accuracy : Train - 0.98448, Test - 0.94175.
2024-04-05 13:26:40,102 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 2.746, reg_alpha = 0.0, reg_lambda = 4.39, subsample = 1.0.
2024-04-05 13:27:09,386 INFO     kb time_taken = 29.284 s, boosting_rounds_used = 67. Mean Accuracy : Train - 0.97062, Test - 0.93994.
2024-04-05 13:27:11,784 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 9, min_child_weight = 2.274, reg_alpha = 2.463, reg_lambda = 3.415, subsample = 1.0.
2024-04-05 13:27:34,722 INFO     kb time_taken = 22.938 s, boosting_rounds_used = 91. Mean Accuracy : Train - 0.95943, Test - 0.94034.
2024-04-05 13:27:36,826 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.614, reg_alpha = 0.0, reg_lambda = 1.285, subsample = 1.0.
2024-04-05 13:28:08,848 INFO     kb time_taken = 32.022 s, boosting_rounds_used = 83. Mean Accuracy : Train - 0.98585, Test - 0.94541.
2024-04-05 13:28:11,325 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 5.208, learning_rate = 0.9, max_depth = 10, min_child_weight = 7.5, reg_alpha = 5.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:28:20,765 INFO     kb time_taken = 9.441 s, boosting_rounds_used = 32. Mean Accuracy : Train - 0.93269, Test - 0.92382.
2024-04-05 13:28:23,182 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 2.957, reg_alpha = 1.156, reg_lambda = 3.089, subsample = 1.0.
2024-04-05 13:28:48,001 INFO     kb time_taken = 24.819 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96681, Test - 0.94143.
2024-04-05 13:28:49,989 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 2.256, learning_rate = 0.9, max_depth = 4, min_child_weight = 3.833, reg_alpha = 0.0, reg_lambda = 1.939, subsample = 1.0.
2024-04-05 13:29:09,584 INFO     kb time_taken = 19.595 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.95688, Test - 0.93809.
2024-04-05 13:29:12,478 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 3.328, reg_alpha = 1.715, reg_lambda = 2.287, subsample = 1.0.
2024-04-05 13:29:38,978 INFO     kb time_taken = 26.499 s, boosting_rounds_used = 81. Mean Accuracy : Train - 0.96464, Test - 0.94092.
2024-04-05 13:29:42,244 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 7.197, learning_rate = 0.9, max_depth = 7, min_child_weight = 4.219, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:30:04,848 INFO     kb time_taken = 22.604 s, boosting_rounds_used = 34. Mean Accuracy : Train - 0.95577, Test - 0.93394.
2024-04-05 13:30:07,043 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 6, min_child_weight = 2.154, reg_alpha = 3.166, reg_lambda = 2.183, subsample = 1.0.
2024-04-05 13:31:05,092 INFO     kb time_taken = 58.049 s, boosting_rounds_used = 85. Mean Accuracy : Train - 0.9731, Test - 0.93864.
2024-04-05 13:31:07,562 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 6, min_child_weight = 0.0, reg_alpha = 2.582, reg_lambda = 5.0, subsample = 1.0.
2024-04-05 13:31:50,605 INFO     kb time_taken = 43.043 s, boosting_rounds_used = 52. Mean Accuracy : Train - 0.96093, Test - 0.93653.
2024-04-05 13:31:52,628 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 1.0, gamma = 10.0, learning_rate = 0.2, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:32:42,277 INFO     kb time_taken = 49.65 s, boosting_rounds_used = 69. Mean Accuracy : Train - 0.94808, Test - 0.92996.
2024-04-05 13:32:44,854 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 7, min_child_weight = 2.198, reg_alpha = 1.052, reg_lambda = 3.392, subsample = 1.0.
2024-04-05 13:33:10,833 INFO     kb time_taken = 25.979 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96834, Test - 0.94233.
2024-04-05 13:33:12,954 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.376, learning_rate = 0.9, max_depth = 10, min_child_weight = 2.622, reg_alpha = 0.0, reg_lambda = 3.643, subsample = 1.0.
2024-04-05 13:33:33,921 INFO     kb time_taken = 20.967 s, boosting_rounds_used = 68. Mean Accuracy : Train - 0.96684, Test - 0.9402.
2024-04-05 13:33:36,534 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 1.071, learning_rate = 0.9, max_depth = 7, min_child_weight = 1.581, reg_alpha = 0.0, reg_lambda = 1.526, subsample = 1.0.
2024-04-05 13:33:56,959 INFO     kb time_taken = 20.425 s, boosting_rounds_used = 77. Mean Accuracy : Train - 0.97067, Test - 0.94391.
2024-04-05 13:33:59,644 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 1.473, learning_rate = 0.9, max_depth = 10, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 1.099, subsample = 1.0.
2024-04-05 13:35:04,264 INFO     kb time_taken = 64.621 s, boosting_rounds_used = 71. Mean Accuracy : Train - 0.98836, Test - 0.94239.
2024-04-05 13:35:06,238 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 1.239, reg_alpha = 0.976, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:35:28,523 INFO     kb time_taken = 22.284 s, boosting_rounds_used = 63. Mean Accuracy : Train - 0.97282, Test - 0.94149.
2024-04-05 13:35:30,305 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.0, learning_rate = 0.9, max_depth = 8, min_child_weight = 1.322, reg_alpha = 1.446, reg_lambda = 3.244, subsample = 1.0.
2024-04-05 13:36:01,509 INFO     kb time_taken = 31.204 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.97183, Test - 0.94152.
2024-04-05 13:36:04,322 INFO     kb Current Parameters : colsample_bylevel = 0.2, colsample_bynode = 0.2, colsample_bytree = 1.0, gamma = 0.505, learning_rate = 0.2, max_depth = 10, min_child_weight = 0.913, reg_alpha = 0.0, reg_lambda = 0.889, subsample = 1.0.
2024-04-05 13:36:46,968 INFO     kb time_taken = 42.645 s, boosting_rounds_used = 100. Mean Accuracy : Train - 0.96126, Test - 0.94002.
2024-04-05 13:36:50,033 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 1.0, colsample_bytree = 0.2, gamma = 7.845, learning_rate = 0.9, max_depth = 4, min_child_weight = 0.0, reg_alpha = 5.0, reg_lambda = 0.0, subsample = 1.0.
2024-04-05 13:37:05,509 INFO     kb time_taken = 15.476 s, boosting_rounds_used = 46. Mean Accuracy : Train - 0.93449, Test - 0.92581.
2024-04-05 13:37:07,807 INFO     kb Current Parameters : colsample_bylevel = 1.0, colsample_bynode = 0.2, colsample_bytree = 0.2, gamma = 3.323, learning_rate = 0.9, max_depth = 5, min_child_weight = 0.0, reg_alpha = 0.0, reg_lambda = 0.0, subsample = 1.0.
